review,sentiment,prediction
酒店 地段 尚可 ， 离 火车站 和 沃尔玛 超市 比较 近 （ 需要 打车 ） ， 大厅 和 前面 的 停车场 都 比较 宽畅 。 房间 里 设施 也 不错 ， 不足 之错 有 三点 ： 一 、 网络 不 稳定 ， 好几个 房间 上 不了 网 ， 网线 和 插口 很 破旧 ， 偶尔 会 断线 。 二 、 大厅 小卖部 铁将军把门 ， 想 买点 东西 需要 去 外面 买 。 三 、 餐厅 提供 的 经济 套餐 名不符实 ， 25 元 的 套餐 跟 外面 卖 5 块钱 的 差不多 ！     宾馆 反馈   2008 年 3 月 27 日   ：   尊敬 的 客户 ： 您好 ！ 感谢 你 对 金城 大酒店 的 支持 ， 对于 你 反映 的 三个 问题 我们 已经 反馈 到 酒店 相关 部门 。 谢谢 ！      ,1,0
  配置 挺高 ， 相当 专业 的 娱乐 本 ， 特别 是 旋转 屏 和 触摸 让 人 耳目一新 。 还有 钛合金 的 外壳 和 键盘 ！ 国产 质量 很难 突破 ！    ,1,0
  喜欢 AMD 的 芯片 ， 性价比 不错 。 这 款 散热 不错 喜欢 AMD 的 芯片 ， 性价比 不错    ,1,0
"温泉 还是 不错 的 , 其它 很 一般 了 . 卫生间 小且 旧 . 景区 的 宾馆 也 就 这样 了 .      ",1,0
不能 给 人 什么 深刻印象 ， 老 五星 ， 价格 比较 低 。 。 。 可以 入住 。 。      ,1,0
太 一般 了   网络 慢 的 跟 蜗牛 一个 等级   还 高速 呢   真晕     补充 点评   2008 年 4 月 2 日   ：   也 没 早餐     点评          ,1,0
不能 说 没有 一点点 问题 ， 但 酒店 所有 员工 都 在 用 一种 非常 的 热情 给 每 一个 客人 以 尽可能 的 服务 ， 所以 ， 我 愿意 把 最高 的 评价 给 这个 酒店 。      ,1,0
收到 书后 ， 发现 书 虽然 只有 190 页 ， 但 字 比 黄金 游戏 （ 一 ） 要小且 紧凑 ， 因此 字数 实际上 多 很多 、 内容 也 更 丰富 ， 其 质量 远非 那些 快餐 式 书籍 可比 ， 强烈推荐 。 很 敬佩 豪哥 的 为 人 ， 在 每日 的 博客 里 无私 和 大家 分享 ， 在 这里 真诚 跟 豪哥 到 声谢 。,1,0
您好 ， 什么 时候 才能 在 当当网 上 看见 在 建筑 公司 当 会计 ， 我 把 三 本书 都 看 完 了 。 感觉 还 想 立即 买到 下 一本 抱 着 看 。 您 写 的 太好了 ， 让 人 有 兴趣 学 会计 。 心里 想着 怎么 干 好 会计 。 好像 自己 就 在 当 会计 ， 对于 准备 进入 这 一行 和 在 这行 干 出纳 的 朋友 们 来说 ， 买 一本 看看 真是 好 。,1,0
  东东 还 算 不错 。 重装系统 时 ， 网上 查不到 怎么 修改 BIOS ， 才能 安装 ？ 问题 请 帮忙 解决 ！    ,1,0
"外面 不太 起眼 , 里边 装修 尚可 . 住 的 是 塌塌米 式 , 比较 新奇 . 但是 问题 是 房间内 居然 没有 免费 的 赠水 , 有 一小 桶装 纯净水 不管 喝 多少 , 开封 即 6 元 , 这是 很大 的 问题 .              ",1,0
挂 五星 实在 有些 牵强 。 卫生间 太小 ， 还 不如 呼市 国航 四星 的 大 ， 房间 暖风 给 的 太早 ， 又 没有 冷风 和 换气 ， 热 的 人 实在 难受 ， 只得 开着 窗 ， 开窗 又 太 吵 。 早晨 赶 飞机 结帐 ， 必须 等 服务员 查房 ， 简直 就是 三星级 服务 ， 呼市 的 国航 四星 都 不 查房 了 ， 十几位 客人 在 大厅 里 等 ， 大家 都 很 奇怪 ： 这样 的 房间 有 什么 可 拿 的 ？ 不 知道 他们 查 什么 。 唯一 还行 的 就是 410 一天 房价 了 ， 但 当地人 还是 说 太贵 ， 等 香格里拉 开业 ， 这里 也 就 250 了 。      ,1,0
十年 前 在 北京 上 大学 时买过 一套 黑白 印刷 的 ， 很 喜欢 ， 可惜 被 朋友 抢去 了 。 这么 多年 一直 想 再 淘 一套 ， 但 在 本地 的 书店 却 没 见到 ， 当当网 给 我 实现 了 这个 夙愿 ， 又 正好 特价 ， 两本 没花 上 一本 的 钱 ， 太 超值 了 ！ 这个 版本 印刷 、 图片 质量 都 没得说 ， 而且 是 彩色版 ， 内容 凭 记忆 与 十年 前 的 版本 比 改动 不 大 ， 这 也 正 说明 本书 经得起 时间 考验 ， 许多 内容 在 当初 编写 时 就 下足 了 功夫 ， 不 因 时代 变化 而 淘汰 。,1,0
服务 应该 再 提升 一下 ． 怎么 也 要 符合 五星 的 标准 啊      ,1,0
"非常 好 的 酒店 , 除了 前台 的 服务态度 .     房间 设施 非常 好 , 飞利浦 的 液晶彩电 , 还有 电脑 备用 .     只是 , 可能 因为 是 通过 携程 预定 而 非 直接 预定 的 原因 , 房间 的 位置 非常 差 .      ",1,0
